timestamp,resource_id,cpu_utilization,memory_utilization,network_in,network_out,disk_read,disk_write,storage_gb,request_count,runtime_hours
2026-09-10T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,29.16,20.59,4210.0,148,24.0
2026-09-10T00:00:00Z,i-0prodapp0123,61.6,66.6,3375.0,13500.0,1687.5,1350.0,200.0,33750,24.0
2026-09-10T00:00:00Z,i-0spike991122,14.75,33.07,191.93,209.32,71.64,52.19,100.0,466,24.0
2026-09-10T00:00:00Z,i-0newdeploy77,49.18,51.0,1812.38,3462.39,437.94,456.14,150.0,6693,24.0
2026-09-10T00:00:00Z,i-0heavyworker01,84.76,89.27,14948.19,20675.84,5924.57,3493.39,1000.0,52977,24.0
2026-09-11T00:00:00Z,i-0dev123456789a,4.03,19.15,12.92,34.89,19.72,7.85,50.0,168,24.0
2026-09-11T00:00:00Z,db-overprov-prod01,15.66,23.76,512.88,886.38,251.46,132.33,500.0,2215,24.0
2026-09-11T00:00:00Z,i-0nonprod998877,10.47,26.41,73.33,33.02,26.95,33.15,80.0,849,24.0
2026-09-11T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,10.18,17.14,4360.0,285,24.0
2026-09-11T00:00:00Z,i-0prodapp0123,62.07,67.07,3416.67,13666.67,1708.33,1366.67,200.0,34166,24.0
2026-09-11T00:00:00Z,i-0spike991122,15.22,33.48,245.77,119.08,71.44,51.46,100.0,592,24.0
2026-09-11T00:00:00Z,i-0newdeploy77,47.37,55.78,1277.4,3339.06,497.98,213.47,150.0,10327,24.0
2026-09-11T00:00:00Z,i-0heavyworker01,87.49,86.31,14184.26,24263.93,4308.49,2749.92,1000.0,79377,24.0
2026-09-12T00:00:00Z,i-0dev123456789a,3.38,18.95,24.34,36.27,8.61,7.87,50.0,187,24.0
2026-09-12T00:00:00Z,db-overprov-prod01,13.04,19.33,223.36,321.61,135.04,273.35,500.0,1923,24.0
2026-09-12T00:00:00Z,i-0nonprod998877,5.91,24.37,66.41,61.34,32.76,18.47,80.0,48,24.0
2026-09-12T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,28.93,27.85,4510.0,183,24.0
2026-09-12T00:00:00Z,i-0prodapp0123,62.53,67.53,3458.33,13833.33,1729.17,1383.33,200.0,34583,24.0
2026-09-12T00:00:00Z,i-0spike991122,14.05,30.91,137.23,166.31,92.75,60.35,100.0,428,24.0
2026-09-12T00:00:00Z,i-0newdeploy77,63.82,60.14,1291.29,3121.76,450.75,299.66,150.0,9855,24.0
2026-09-12T00:00:00Z,i-0heavyworker01,91.17,77.27,13758.83,18086.42,3129.89,2988.3,1000.0,41878,24.0
2026-09-13T00:00:00Z,i-0dev123456789a,2.95,20.36,10.0,26.66,12.84,5.82,50.0,195,24.0
2026-09-13T00:00:00Z,db-overprov-prod01,11.83,19.82,338.25,300.88,245.87,293.37,500.0,1836,24.0
2026-09-13T00:00:00Z,i-0nonprod998877,6.71,28.48,53.81,44.23,19.76,31.38,80.0,85,24.0
2026-09-13T00:00:00Z,vol-0storagebloat01,0.0,0.0,0.0,0.0,17.42,28.04,4660.0,261,24.0
2026-09-13T00:00:00Z,i-0prodapp0123,63.0,68.0,3500.0,14000.0,1750.0,1400.0,200.0,35000,24.0
2026-09-13T00:00:00Z,i-0spike991122,17.91,31.61,115.69,208.9,85.47,58.37,100.0,712,24.0
2026-09-13T00:00:00Z,i-0newdeploy77,64.04,50.85,1118.39,2703.11,288.97,414.33,150.0,10313,24.0
2026-09-13T00:00:00Z,i-0heavyworker01,89.19,82.63,8692.81,23993.87,5310.03,3940.23,1000.0,75716,24.0
