timestamp,account_id,region,service,resource_id,resource_type,usage_type,usage_quantity,cost,currency,environment,application
2026-08-29T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.5682,USD,production,Payment Gateway v2
2026-08-29T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.0112,USD,production,Data Processing Cluster
2026-08-30T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.6916,USD,dev,Analytics API Dev
2026-08-30T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.3557,USD,production,Customer DB
2026-08-30T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.0276,USD,test,QA Test Server
2026-08-30T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,2560.0,6.9143,USD,staging,Log Archive Storage
2026-08-30T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,70.0,64.5379,USD,production,Core Web App
2026-08-30T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,89.5643,USD,dev,Batch Experiment Server
2026-08-30T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.3576,USD,production,Payment Gateway v2
2026-08-30T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,132.2521,USD,production,Data Processing Cluster
2026-08-31T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.6491,USD,dev,Analytics API Dev
2026-08-31T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.8013,USD,production,Customer DB
2026-08-31T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.3007,USD,test,QA Test Server
2026-08-31T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,2710.0,7.1425,USD,staging,Log Archive Storage
2026-08-31T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,71.0,64.8228,USD,production,Core Web App
2026-08-31T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,89.6783,USD,dev,Batch Experiment Server
2026-08-31T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.4792,USD,production,Payment Gateway v2
2026-08-31T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,135.1047,USD,production,Data Processing Cluster
2026-09-01T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.4538,USD,dev,Analytics API Dev
2026-09-01T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.5709,USD,production,Customer DB
2026-09-01T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.0988,USD,test,QA Test Server
2026-09-01T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,2860.0,7.5828,USD,staging,Log Archive Storage
2026-09-01T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,72.0,65.707,USD,production,Core Web App
2026-09-01T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,88.5663,USD,dev,Batch Experiment Server
2026-09-01T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.4576,USD,production,Payment Gateway v2
2026-09-01T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.0713,USD,production,Data Processing Cluster
2026-09-02T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.6295,USD,dev,Analytics API Dev
2026-09-02T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.1038,USD,production,Customer DB
2026-09-02T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.3507,USD,test,QA Test Server
2026-09-02T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,3010.0,8.115,USD,staging,Log Archive Storage
2026-09-02T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,73.0,67.0852,USD,production,Core Web App
2026-09-02T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,89.2147,USD,dev,Batch Experiment Server
2026-09-02T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.5792,USD,production,Payment Gateway v2
2026-09-02T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,133.7702,USD,production,Data Processing Cluster
2026-09-03T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.6156,USD,dev,Analytics API Dev
2026-09-03T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.0822,USD,production,Customer DB
2026-09-03T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,15.9856,USD,test,QA Test Server
2026-09-03T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,3160.0,8.3318,USD,staging,Log Archive Storage
2026-09-03T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,74.0,67.9792,USD,production,Core Web App
2026-09-03T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,89.0476,USD,dev,Batch Experiment Server
2026-09-03T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.1743,USD,production,Payment Gateway v2
2026-09-03T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,137.7841,USD,production,Data Processing Cluster
2026-09-04T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5412,USD,dev,Analytics API Dev
2026-09-04T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.0414,USD,production,Customer DB
2026-09-04T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.0556,USD,test,QA Test Server
2026-09-04T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,3310.0,8.7807,USD,staging,Log Archive Storage
2026-09-04T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,75.0,69.2164,USD,production,Core Web App
2026-09-04T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,88.7308,USD,dev,Batch Experiment Server
2026-09-04T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.7951,USD,production,Payment Gateway v2
2026-09-04T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.8533,USD,production,Data Processing Cluster
2026-09-05T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3595,USD,dev,Analytics API Dev
2026-09-05T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.7032,USD,production,Customer DB
2026-09-05T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.1446,USD,test,QA Test Server
2026-09-05T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,3460.0,9.3179,USD,staging,Log Archive Storage
2026-09-05T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,76.0,69.3671,USD,production,Core Web App
2026-09-05T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,86.9371,USD,dev,Batch Experiment Server
2026-09-05T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.4083,USD,production,Payment Gateway v2
2026-09-05T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,132.8066,USD,production,Data Processing Cluster
2026-09-06T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5962,USD,dev,Analytics API Dev
2026-09-06T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.5886,USD,production,Customer DB
2026-09-06T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.3849,USD,test,QA Test Server
2026-09-06T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,3610.0,9.6312,USD,staging,Log Archive Storage
2026-09-06T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,77.0,70.3829,USD,production,Core Web App
2026-09-06T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,86.8074,USD,dev,Batch Experiment Server
2026-09-06T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.1859,USD,production,Payment Gateway v2
2026-09-06T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,133.3562,USD,production,Data Processing Cluster
2026-09-07T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5856,USD,dev,Analytics API Dev
2026-09-07T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.9967,USD,production,Customer DB
2026-09-07T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.2067,USD,test,QA Test Server
2026-09-07T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,3760.0,9.9392,USD,staging,Log Archive Storage
2026-09-07T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,78.0,71.8393,USD,production,Core Web App
2026-09-07T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,86.5153,USD,dev,Batch Experiment Server
2026-09-07T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.2507,USD,production,Payment Gateway v2
2026-09-07T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,136.1221,USD,production,Data Processing Cluster
2026-09-08T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.6127,USD,dev,Analytics API Dev
2026-09-08T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.7089,USD,production,Customer DB
2026-09-08T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.0272,USD,test,QA Test Server
2026-09-08T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,3910.0,10.3698,USD,staging,Log Archive Storage
2026-09-08T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,79.0,72.5945,USD,production,Core Web App
2026-09-08T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,88.931,USD,dev,Batch Experiment Server
2026-09-08T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.5706,USD,production,Payment Gateway v2
2026-09-08T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,133.6056,USD,production,Data Processing Cluster
2026-09-09T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.5076,USD,dev,Analytics API Dev
2026-09-09T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.5169,USD,production,Customer DB
2026-09-09T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.2108,USD,test,QA Test Server
2026-09-09T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,4060.0,10.7866,USD,staging,Log Archive Storage
2026-09-09T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,80.0,73.4798,USD,production,Core Web App
2026-09-09T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,90.3968,USD,dev,Batch Experiment Server
2026-09-09T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.2423,USD,production,Payment Gateway v2
2026-09-09T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,137.7467,USD,production,Data Processing Cluster
2026-09-10T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.6244,USD,dev,Analytics API Dev
2026-09-10T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,47.97,USD,production,Customer DB
2026-09-10T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,15.9806,USD,test,QA Test Server
2026-09-10T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,4210.0,11.2268,USD,staging,Log Archive Storage
2026-09-10T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,81.0,74.4296,USD,production,Core Web App
2026-09-10T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,86.805,USD,dev,Batch Experiment Server
2026-09-10T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.3564,USD,production,Payment Gateway v2
2026-09-10T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,137.7638,USD,production,Data Processing Cluster
2026-09-11T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.6632,USD,dev,Analytics API Dev
2026-09-11T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.2183,USD,production,Customer DB
2026-09-11T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,15.9073,USD,test,QA Test Server
2026-09-11T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,4360.0,11.5724,USD,staging,Log Archive Storage
2026-09-11T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,82.0,75.301,USD,production,Core Web App
2026-09-11T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,87.3883,USD,dev,Batch Experiment Server
2026-09-11T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.5299,USD,production,Payment Gateway v2
2026-09-11T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,134.2303,USD,production,Data Processing Cluster
2026-09-12T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3407,USD,dev,Analytics API Dev
2026-09-12T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.4505,USD,production,Customer DB
2026-09-12T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.4365,USD,test,QA Test Server
2026-09-12T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,4510.0,12.0827,USD,staging,Log Archive Storage
2026-09-12T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,83.0,76.0597,USD,production,Core Web App
2026-09-12T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,88.4902,USD,dev,Batch Experiment Server
2026-09-12T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.0552,USD,production,Payment Gateway v2
2026-09-12T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,136.6267,USD,production,Data Processing Cluster
2026-09-13T00:00:00Z,123456789012,us-east-1,EC2,i-0dev123456789a,t3.xlarge,Hrs,24.0,14.3905,USD,dev,Analytics API Dev
2026-09-13T00:00:00Z,123456789012,us-east-1,RDS,db-overprov-prod01,db.r5.2xlarge,Hrs,24.0,48.163,USD,production,Customer DB
2026-09-13T00:00:00Z,123456789012,us-west-2,EC2,i-0nonprod998877,m5.large,Hrs,24.0,16.009,USD,test,QA Test Server
2026-09-13T00:00:00Z,123456789012,us-east-1,EBS,vol-0storagebloat01,gp3,GB-Mo,4660.0,12.5236,USD,staging,Log Archive Storage
2026-09-13T00:00:00Z,123456789012,us-east-1,EC2,i-0prodapp0123,c5.2xlarge,Hrs,84.0,77.2542,USD,production,Core Web App
2026-09-13T00:00:00Z,123456789012,us-west-1,EC2,i-0spike991122,c5.4xlarge,Hrs,24.0,88.0728,USD,dev,Batch Experiment Server
2026-09-13T00:00:00Z,123456789012,eu-west-1,EC2,i-0newdeploy77,m5.xlarge,Hrs,24.0,28.467,USD,production,Payment Gateway v2
2026-09-13T00:00:00Z,123456789012,us-east-1,EC2,i-0heavyworker01,c5n.9xlarge,Hrs,24.0,132.6151,USD,production,Data Processing Cluster
